system:index,date,salinity_psu,sea_surface_elevation_m,sst_c,surface_pressure_c1,surface_pressure_c2,temperature_2m_c1,temperature_2m_c2,total_evaporation_c1,total_evaporation_c2,total_precipitation_c1,total_precipitation_c2,wind_u_c1,wind_u_c2,wind_v_c1,wind_v_c2,.geo
163,2008-08,36.38860432009128,-0.22752441396120737,28.135400390625026,101076.8586733728,101076.8586733728,302.079013439356,302.079013439356,-0.03963543127962413,-0.03963543127962413,0.021639283636773726,0.021639283636773726,-2.386503934296305,-2.386503934296305,-0.7750420986452684,-0.7750420986452684,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2008-09,36.40254848606645,-0.09528006430868169,28.643495178222683,100961.47281973826,100961.47281973826,301.2688290836791,301.2688290836791,-0.058354740667472774,-0.058354740667472774,0.11134074191268571,0.11134074191268571,-1.9666755231022741,-1.9666755231022741,-0.7411385408763853,-0.7411385408763853,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2008-10,36.276484013587805,-0.12085124727725338,27.939080810546894,101386.8175641444,101386.8175641444,298.9688700431236,298.9688700431236,-0.08750369910586411,-0.08750369910586411,0.062333462180991894,0.062333462180991894,-2.7856535313307993,-2.7856535313307993,-2.2007977626141346,-2.2007977626141346,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2008-11,36.401577652733124,-0.16533735262593785,25.219415283203148,101615.9235971664,101615.9235971664,296.6695247459796,296.6695247459796,-0.026947421947177246,-0.026947421947177246,0.007567521777051112,0.007567521777051112,-2.3111816148889335,-2.3111816148889335,-1.8114383023973306,-1.8114383023973306,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2008-12,36.39662173270408,-0.22986073799398402,23.754304504394554,101730.90915626888,101730.90915626888,296.61929810205214,296.61929810205214,-0.00918012342995407,-0.00918012342995407,0.002747394842702185,0.002747394842702185,-2.409313612064673,-2.409313612064673,-0.9191896980930991,-0.9191896980930991,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2009-01,36.3694753915569,-0.2826764080489576,23.98805389404299,101717.37936697213,101717.37936697213,296.4455969573321,296.4455969573321,-0.015891392818609764,-0.015891392818609764,0.015153964405378586,0.015153964405378586,-2.3040183207677245,-2.3040183207677245,-1.2928388617276756,-1.2928388617276756,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2009-02,36.46378905891134,-0.33230987310519067,23.08689270019533,101754.2323144835,101754.2323144835,296.6926531647166,296.6926531647166,-0.007021897310714522,-0.007021897310714522,0.004297926931316847,0.004297926931316847,-3.445262821971496,-3.445262821971496,-0.8692939260798588,-0.8692939260798588,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2009-03,36.460557398091474,-0.26473809770770673,23.833489990234398,101463.84259860608,101463.84259860608,297.9459326488855,297.9459326488855,-0.007976288608379995,-0.007976288608379995,0.006597204300781959,0.006597204300781959,-2.7491792707862883,-2.7491792707862883,-0.8572182001533862,-0.8572182001533862,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2009-04,36.51972754555198,-0.29204994640943194,25.45900115966799,101261.19347208217,101261.19347208217,300.3846384775993,300.3846384775993,-0.005796736783363439,-0.005796736783363439,0.005122537187073723,0.005122537187073723,-2.7468954432785657,-2.7468954432785657,-0.2393162778452983,-0.2393162778452983,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2009-05,36.47341027901671,-0.2808447126854062,26.61163482666018,101093.18659857691,101093.18659857691,301.70677654558574,301.70677654558574,-0.010802240264131256,-0.010802240264131256,0.012205406966152275,0.012205406966152275,-2.1157481821290403,-2.1157481821290403,-0.8381281089329756,-0.8381281089329756,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2009-06,36.45778653536978,-0.2825719721329047,27.78346405029299,101063.2891304515,101063.2891304515,301.6834540841108,301.6834540841108,-0.04990411633327103,-0.04990411633327103,0.058345265153114736,0.058345265153114736,-2.507194435402386,-2.507194435402386,-0.460284450682989,-0.460284450682989,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2009-07,36.39971220568406,-0.2612428949279121,27.613092041015648,101345.06921827549,101345.06921827549,302.1854138261005,302.1854138261005,-0.0395636402133507,-0.0395636402133507,0.03063197258486282,0.03063197258486282,-2.985578072476213,-2.985578072476213,-0.9454172096771967,-0.9454172096771967,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2009-08,36.381003734052484,-0.24474089824706982,27.547593688964866,101301.79472186849,101301.79472186849,301.8306781509005,301.8306781509005,-0.03452679771515328,-0.03452679771515328,0.03778448270418198,0.03778448270418198,-2.5847885744124413,-2.5847885744124413,-1.3965877857475775,-1.3965877857475775,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2009-09,36.372657167738474,-0.13168423097534834,28.46771392822268,101145.7874379419,101145.7874379419,301.78785191233175,301.78785191233175,-0.05272646577633175,-0.05272646577633175,0.058426136305303876,0.058426136305303876,-2.180704149130174,-2.180704149130174,-0.9077028797650798,-0.9077028797650798,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2009-10,36.359091276838505,-0.16007570532102477,27.53181610107424,101107.69515441108,101107.69515441108,301.5594426117492,301.5594426117492,-0.02588168133145991,-0.02588168133145991,0.030029436821384304,0.030029436821384304,-3.0075349554901454,-3.0075349554901454,-0.7066005025433907,-0.7066005025433907,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2009-11,36.21793938906752,-0.08449598070739549,26.210298156738304,101315.41789738159,101315.41789738159,297.56719671987486,297.56719671987486,-0.08023625435507728,-0.08023625435507728,0.11182671535139065,0.11182671535139065,-2.206011813737415,-2.206011813737415,-1.6783214028747226,-1.6783214028747226,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2009-12,36.33471936261798,-0.16315600041489473,25.273492431640648,101387.24809758809,101387.24809758809,297.5435119133577,297.5435119133577,-0.04956747558920546,-0.04956747558920546,0.03409538465553101,0.03409538465553101,-2.4280276545102932,-2.4280276545102932,-0.8569456267747976,-0.8569456267747976,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2010-01,36.3444462711337,-0.28176471579711654,22.861482238769554,101591.43032232822,101591.43032232822,294.9457924959671,294.9457924959671,-0.05145322673636846,-0.05145322673636846,0.05177922884787693,0.05177922884787693,-2.347836726929802,-2.347836726929802,-1.3956922643911827,-1.3956922643911827,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2010-02,36.4415682562012,-0.3061445079237483,22.836907958984398,101325.25343442024,101325.25343442024,294.9881216337943,294.9881216337943,-0.033212826448824354,-0.033212826448824354,0.019920226509337904,0.019920226509337904,-1.8006056521026208,-1.8006056521026208,-1.7230652962430104,-1.7230652962430104,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2010-03,36.548026060574635,-0.314958899491754,22.619256591796898,101313.16672112119,101313.16672112119,295.9176403246944,295.9176403246944,-0.020429581150480786,-0.020429581150480786,0.0129279800131133,0.0129279800131133,-1.845450152370691,-1.845450152370691,-1.7046408740106074,-1.7046408740106074,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2010-04,36.451014831189724,-0.2983585209003216,24.846978759765648,101104.04618839822,101104.04618839822,299.72140218758574,299.72140218758574,-0.034027076531339386,-0.034027076531339386,0.0370874449250413,0.0370874449250413,-2.9588805048882145,-2.9588805048882145,-0.6332027823513231,-0.6332027823513231,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2010-05,36.419759724095016,-0.32026526034643715,26.74369201660158,101068.89242514932,101068.89242514932,301.9103961069483,301.9103961069483,-0.04268987497525416,-0.04268987497525416,0.04813858015850155,0.04813858015850155,-3.144052310172458,-3.144052310172458,-0.41084557441429936,-0.41084557441429936,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2010-06,36.4110232449089,-0.3244628081457664,27.36052856445315,101072.86643494753,101072.86643494753,302.4803241247349,302.4803241247349,-0.05320739484772311,-0.05320739484772311,0.0929755477048265,0.0929755477048265,-3.285660562836343,-3.285660562836343,-0.4101248044155099,-0.4101248044155099,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2010-07,36.27372029613112,-0.2117931749818484,27.063088989257835,101190.61231915506,101190.61231915506,300.8266861610259,300.8266861610259,-0.1097374268223221,-0.1097374268223221,0.09816847738543641,0.09816847738543641,-3.081150729365087,-3.081150729365087,-0.28361410414555754,-0.28361410414555754,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2010-08,35.75764255523287,-0.2062947049061301,28.211778259277366,101127.37556093508,101127.37556093508,301.4527189503437,301.4527189503437,-0.0885595822006112,-0.0885595822006112,0.1020027975072673,0.1020027975072673,-2.525296967858895,-2.525296967858895,-0.4337979110601585,-0.4337979110601585,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2010-09,36.29752367363345,-0.16324953108252946,28.369050598144554,100921.79851560878,100921.79851560878,300.7790211692442,300.7790211692442,-0.10462202107636817,-0.10462202107636817,0.11210782275041486,0.11210782275041486,-2.690677826166909,-2.690677826166909,-0.7358013576128958,-0.7358013576128958,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2010-10,36.40848161497771,-0.16973201690695988,27.194551086425804,101392.63541518721,101392.63541518721,299.0157630670039,299.0157630670039,-0.05762233579280028,-0.05762233579280028,0.02664875551764475,0.02664875551764475,-1.8759709463575651,-1.8759709463575651,-2.314956963669339,-2.314956963669339,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2010-11,36.451071570203645,-0.17169413183279744,25.778680419921894,101447.21122294114,101447.21122294114,298.0508390681331,298.0508390681331,-0.027900128349774657,-0.027900128349774657,0.014962418286008767,0.014962418286008767,-2.086365945711237,-2.086365945711237,-1.483250570433473,-1.483250570433473,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2010-12,36.42131777045951,-0.24282121927185982,23.63293609619143,101680.341841315,101680.341841315,294.69809749091274,294.69809749091274,-0.011896675480473889,-0.011896675480473889,0.00693571362587582,0.00693571362587582,-1.978741055469486,-1.978741055469486,-1.7845130684212063,-1.7845130684212063,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2011-01,36.37324975365625,-0.3176353334716316,22.73079071044924,101485.0008952885,101485.0008952885,295.8453186423606,295.8453186423606,-0.020124247536134045,-0.020124247536134045,0.021071650097723233,0.021071650097723233,-2.335900947211786,-2.335900947211786,-1.4602564895007255,-1.4602564895007255,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2011-02,36.452411848300414,-0.3058681528479559,22.991899108886745,101526.4068850855,101526.4068850855,297.2593158768376,297.2593158768376,-0.020402847438218737,-0.020402847438218737,0.016604225288567923,0.016604225288567923,-2.8307441969612634,-2.8307441969612634,-0.7643206572413277,-0.7643206572413277,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2011-03,36.45428468260554,-0.29765134581474956,24.213113403320335,101391.12924887541,101391.12924887541,299.05459114339914,299.05459114339914,-0.006961082614821819,-0.006961082614821819,0.003916672739781726,0.003916672739781726,-3.0012371487595693,-3.0012371487595693,-0.46149639242576185,-0.46149639242576185,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2011-04,36.447243207395495,-0.31176136120042874,25.74871978759768,101091.44914307391,101091.44914307391,302.00247675114986,302.00247675114986,-0.0028641502284020032,-0.0028641502284020032,0.0013384182793243168,0.0013384182793243168,-3.1517673285272245,-3.1517673285272245,0.34914758845106414,0.34914758845106414,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2011-05,36.45413976765896,-0.3217709392179235,26.061875915527366,101012.07002020127,101012.07002020127,302.1412700787486,302.1412700787486,-0.0028927979407574167,-0.0028927979407574167,0.0015649840817855657,0.0015649840817855657,-3.2616139457552635,-3.2616139457552635,-0.8851056768735392,-0.8851056768735392,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2011-06,36.420266130760986,-0.30867135584137195,26.473313903808616,101100.28946582362,101100.28946582362,301.09060727639354,301.09060727639354,-0.057445769439024574,-0.057445769439024574,0.11072385505133196,0.11072385505133196,-3.3128398669213386,-3.3128398669213386,-0.641888513383947,-0.641888513383947,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2011-07,36.30812511668914,-0.2531149906648688,27.06324157714846,101188.41784659609,101188.41784659609,300.894562827363,300.894562827363,-0.0936685509969227,-0.0936685509969227,0.06502824535026129,0.06502824535026129,-2.730511813355885,-2.730511813355885,-0.7295858466019806,-0.7295858466019806,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2011-08,36.338366183487196,-0.22660385333471633,27.880471801757835,101105.09033205538,101105.09033205538,301.6318888372518,301.6318888372518,-0.06230946410612694,-0.06230946410612694,0.06746254587013083,0.06746254587013083,-2.1303002125648116,-2.1303002125648116,-0.9271232102383169,-0.9271232102383169,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2011-09,36.32539197481244,-0.12882497320471595,28.82893524169924,101130.06676013184,101130.06676013184,300.7252851683884,300.7252851683884,-0.10006489714213285,-0.10006489714213285,0.10718914387477059,0.10718914387477059,-1.6426976751181943,-1.6426976751181943,-0.12669046671860515,-0.12669046671860515,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2011-10,36.22092827507521,-0.17295701950005185,27.644479370117214,101177.8492747238,101177.8492747238,298.98833612187923,298.98833612187923,-0.07294034186748022,-0.07294034186748022,0.07087049237722985,0.07087049237722985,-1.72174294555347,-1.72174294555347,-2.7347180018121056,-2.7347180018121056,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2011-11,36.19620377813504,-0.1500594185423366,25.780023193359398,101529.81826453954,101529.81826453954,297.91764723118706,297.91764723118706,-0.04166285021676064,-0.04166285021676064,0.023054069479597795,0.023054069479597795,-2.344854992090863,-2.344854992090863,-1.6989437972868005,-1.6989437972868005,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2011-12,36.27980135618712,-0.16173160201223943,24.331575012207058,101690.77250828457,101690.77250828457,297.0804200274084,297.0804200274084,-0.017093311467113813,-0.017093311467113813,0.011667776701022647,0.011667776701022647,-3.0412174008038453,-3.0412174008038453,-1.5430257402496566,-1.5430257402496566,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2012-01,36.347047414687275,-0.3045212158144038,23.731660461425804,101737.20409540618,101737.20409540618,296.9144991643485,296.9144991643485,-0.018586139210741592,-0.018586139210741592,0.02034119880571973,0.02034119880571973,-3.1957158527169534,-3.1957158527169534,-1.0690121732914688,-1.0690121732914688,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2012-02,36.33372704845328,-0.2520109906863289,24.47785339355471,101490.73751242063,101490.73751242063,298.1997862326172,298.1997862326172,-0.016716952608224464,-0.016716952608224464,0.01042519845436498,0.01042519845436498,-2.5252104771111523,-2.5252104771111523,-0.5977286105112646,-0.5977286105112646,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2012-03,36.49868550980189,-0.29051851467690076,25.312226867675804,101406.15200120037,101406.15200120037,299.8126513070782,299.8126513070782,-0.0043884188323221026,-0.0043884188323221026,0.002010621361564033,0.002010621361564033,-3.5292469827109425,-3.5292469827109425,-0.5792648276256277,-0.5792648276256277,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2012-04,36.476802357984994,-0.24326999821364775,25.88367614746096,101230.2937448842,101230.2937448842,299.7682580288576,299.7682580288576,-0.02404239134979147,-0.02404239134979147,0.026336098471673352,0.026336098471673352,-2.4427767666308755,-2.4427767666308755,-0.9901483639019728,-0.9901483639019728,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2012-05,36.45507434394773,-0.24703174203920758,26.761613464355488,101077.51442943247,101077.51442943247,301.12425129104815,301.12425129104815,-0.027899527104454012,-0.027899527104454012,0.04607765579576466,0.04607765579576466,-2.719986199115839,-2.719986199115839,-1.2789788856660662,-1.2789788856660662,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2012-06,36.336534458735265,-0.2049272690733704,27.70350799560549,101034.02470516249,101034.02470516249,300.5813427887082,300.5813427887082,-0.09644762458369611,-0.09644762458369611,0.12699528812143054,0.12699528812143054,-1.791572274324183,-1.791572274324183,0.4291249585942008,0.4291249585942008,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2012-07,36.33197449694015,-0.24356408826885187,28.084146118164085,101402.81419229462,101402.81419229462,301.0775952333991,301.0775952333991,-0.08604854262522843,-0.08604854262522843,0.05562998162676935,0.05562998162676935,-3.0262363638510106,-3.0262363638510106,-0.7361194754701399,-0.7361194754701399,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2012-08,36.396020005704806,-0.17793779172285035,27.802323913574245,101182.98679052638,101182.98679052638,301.3598799050338,301.3598799050338,-0.06374260540999138,-0.06374260540999138,0.06920215737954734,0.06920215737954734,-2.684994043120481,-2.684994043120481,-0.5564131249257285,-0.5564131249257285,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2012-09,36.38266177652734,-0.11110104501607718,28.343576049804707,101294.56385522104,101294.56385522104,300.8199609735718,300.8199609735718,-0.06908706718496124,-0.06908706718496124,0.07819802357754432,0.07819802357754432,-2.1016205676413464,-2.1016205676413464,-0.6783029723725413,-0.6783029723725413,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2012-10,36.280848265221465,-0.16775928326937042,27.8675247192383,101244.74636747556,101244.74636747556,299.4926148746966,299.4926148746966,-0.06389378013654191,-0.06389378013654191,0.045450723884616885,0.045450723884616885,-2.072550828243131,-2.072550828243131,-2.0233139991913784,-2.0233139991913784,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2012-11,36.4847531216506,-0.14183350750267953,25.858338928222675,101736.38707860219,101736.38707860219,297.2015186913578,297.2015186913578,-0.01795079121572811,-0.01795079121572811,0.008860903929505897,0.008860903929505897,-2.4907223889013195,-2.4907223889013195,-2.245540273289387,-2.245540273289387,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2012-12,36.448869256301215,-0.21795325000864366,24.88347778320315,101491.10681034857,101491.10681034857,297.3992961562189,297.3992961562189,-0.008210333132432055,-0.008210333132432055,0.0048596040805659315,0.0048596040805659315,-2.5637963295990667,-2.5637963295990667,-0.9442290252712682,-0.9442290252712682,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2013-01,36.33206132310761,-0.23048101384212502,24.681123352050804,101668.57038718449,101668.57038718449,297.37484902085083,297.37484902085083,-0.03541080422263805,-0.03541080422263805,0.0496544906779801,0.0496544906779801,-2.5301345556011263,-2.5301345556011263,-0.6972818557700667,-0.6972818557700667,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2013-02,36.40687448559671,-0.2748377603192418,24.643403625488304,101380.14631290881,101380.14631290881,297.9721255764078,297.9721255764078,-0.023761304058318247,-0.023761304058318247,0.012726593098213243,0.012726593098213243,-2.7285327946583413,-2.7285327946583413,-0.4916544807302353,-0.4916544807302353,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2013-03,36.623543416622354,-0.2559219165337586,23.959161376953148,101538.43233912472,101538.43233912472,296.8821563041854,296.8821563041854,-0.011230555816687046,-0.011230555816687046,0.006511216691035903,0.006511216691035903,-2.3552668733648785,-2.3552668733648785,-1.6296930539968613,-1.6296930539968613,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2013-04,36.552010251322756,-0.19651775192400192,25.902391052246116,101114.10339965923,101114.10339965923,301.00570187692017,301.00570187692017,-0.011244177178608653,-0.011244177178608653,0.010367788620182542,0.010367788620182542,-2.8227870316422523,-2.8227870316422523,0.20079482027445872,0.20079482027445872,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2013-05,36.495126022126016,-0.21294973544973544,26.67408905029299,101245.20491582312,101245.20491582312,301.1899469015906,301.1899469015906,-0.01764947469088709,-0.01764947469088709,0.027203318515590443,0.027203318515590443,-3.022255674221113,-3.022255674221113,-0.7322750205133128,-0.7322750205133128,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2013-06,36.45038966588966,-0.22887582556332559,27.65027008056643,101207.33287622042,101207.33287622042,300.88039911001465,300.88039911001465,-0.07935520295708494,-0.07935520295708494,0.0877141693532477,0.0877141693532477,-2.3724610808329434,-2.3724610808329434,-0.3129882661443715,-0.3129882661443715,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2013-07,36.37470474186307,-0.20235806677890011,27.710748291015648,101388.9703122254,101388.9703122254,300.5648303749979,300.5648303749979,-0.0781576295995736,-0.0781576295995736,0.07678541472655034,0.07678541472655034,-2.7422808592616787,-2.7422808592616787,-0.30283546983147525,-0.30283546983147525,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2013-08,36.221486321548824,-0.1574090067340067,27.888658142089863,101294.37664507532,101294.37664507532,300.44584808242934,300.44584808242934,-0.08106478365737187,-0.08106478365737187,0.10082968028948715,0.10082968028948715,-2.440793390854719,-2.440793390854719,-0.4396509021348919,-0.4396509021348919,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2013-09,35.900099999999995,-0.08426026936026935,28.119020080566425,100988.37379848538,100988.37379848538,299.6703458307953,299.6703458307953,-0.10781783658772304,-0.10781783658772304,0.14012407805296254,0.14012407805296254,-2.672754190547193,-2.672754190547193,0.5210148476750919,0.5210148476750919,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2013-10,36.135630593570106,-0.13861789942435107,28.224664306640648,101258.17466420056,101258.17466420056,299.52081692071596,299.52081692071596,-0.09916272912963082,-0.09916272912963082,0.1166956931132438,0.1166956931132438,-2.5485068889714158,-2.5485068889714158,-0.7447747802723723,-0.7447747802723723,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2013-11,36.200067441657964,-0.07668964065946825,26.887582397460957,101436.57429987808,101436.57429987808,298.0646718946481,298.0646718946481,-0.08798679636411465,-0.08798679636411465,0.0862826319993756,0.0862826319993756,-2.255801165619927,-2.255801165619927,-1.6527595557941024,-1.6527595557941024,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2013-12,36.27550632670794,-0.15747966221353316,25.504853820800804,101576.04167085928,101576.04167085928,297.59285252117763,297.59285252117763,-0.05916354510973835,-0.05916354510973835,0.036990309346061914,0.036990309346061914,-2.7293948265357035,-2.7293948265357035,-1.1226379596244347,-1.1226379596244347,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2014-01,36.35135395622896,-0.22293454708374064,24.134179687500026,101757.99534409691,101757.99534409691,295.11822257062073,295.11822257062073,-0.05668546512654733,-0.05668546512654733,0.07058163399549078,0.07058163399549078,-2.0816457617116515,-2.0816457617116515,-2.0012860208682195,-2.0012860208682195,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2014-02,36.43947990319865,-0.2423554593554594,24.964135742187523,101413.2953478463,101413.2953478463,297.66018474569734,297.66018474569734,-0.04943170308195481,-0.04943170308195481,0.017341200087924624,0.017341200087924624,-2.4218198323911095,-2.4218198323911095,-0.18383929788607395,-0.18383929788607395,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2014-03,36.50533888617356,-0.26546480938416417,25.818818664550804,101318.93846614331,101318.93846614331,299.01522880005507,299.01522880005507,-0.030559959336223,-0.030559959336223,0.014974653969736058,0.014974653969736058,-2.5372417317074363,-2.5372417317074363,-0.703936038861603,-0.703936038861603,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2014-04,36.52145569197724,-0.26889492627423667,26.395883178710964,101185.24240728095,101185.24240728095,300.49113630121803,300.49113630121803,-0.01646767423841504,-0.01646767423841504,0.013307739668033189,0.013307739668033189,-2.98158430510466,-2.98158430510466,-0.6470163890514947,-0.6470163890514947,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2014-05,36.45716306886065,-0.2142851906158358,26.68402252197268,101284.93948105749,101284.93948105749,300.39845730825374,300.39845730825374,-0.05755824396926703,-0.05755824396926703,0.07760737374277002,0.07760737374277002,-3.2132245733097755,-3.2132245733097755,-0.8712210203058088,-0.8712210203058088,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2014-06,36.15649204545454,-0.25504960718294045,26.722779846191425,101248.87180879137,101248.87180879137,300.7132491720777,300.7132491720777,-0.08315306383389456,-0.08315306383389456,0.06678289435559,0.06678289435559,-3.564249737818573,-3.564249737818573,0.2845517594577945,0.2845517594577945,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2014-07,36.34217117410666,-0.25514612523080266,27.578729248046898,101487.17082451285,101487.17082451285,301.6682949918097,301.6682949918097,-0.03899910549005652,-0.03899910549005652,0.030184498083481396,0.030184498083481396,-2.8165346016876285,-2.8165346016876285,-0.8727432700071471,-0.8727432700071471,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2014-08,36.36531823612468,-0.24564588085152603,28.601678466796898,101300.77222652904,101300.77222652904,301.60807268191985,301.60807268191985,-0.04433702491322225,-0.04433702491322225,0.05581929814630968,0.05581929814630968,-2.2432207832531446,-2.2432207832531446,-0.6804420778195268,-0.6804420778195268,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2014-09,36.24547706228956,-0.15393705106621774,28.051385498046898,101190.59714231716,101190.59714231716,300.3408584783581,300.3408584783581,-0.08066255114178716,-0.08066255114178716,0.0935803135569419,0.0935803135569419,-2.7060798048427186,-2.7060798048427186,0.04591891986041381,0.04591891986041381,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2014-10,36.1353928939937,-0.14549530248723802,27.70681915283205,101220.93833184609,101220.93833184609,299.44935269951,299.44935269951,-0.08093679504677016,-0.08093679504677016,0.10551339530665428,0.10551339530665428,-2.6928386414909893,-2.6928386414909893,-1.0225421636000314,-1.0225421636000314,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2014-11,36.40772031425364,-0.1438968855218855,25.476045227050804,101633.64176070325,101633.64176070325,296.9705455437841,296.9705455437841,-0.05217791563303441,-0.05217791563303441,0.023293323993346514,0.023293323993346514,-2.518247435661282,-2.518247435661282,-1.754400157608881,-1.754400157608881,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2014-12,36.480549473226894,-0.2129136798088411,24.175073242187526,101648.56777864207,101648.56777864207,296.5733065007576,296.5733065007576,-0.02277334918297221,-0.02277334918297221,0.011163116475891405,0.011163116475891405,-2.4656742797052833,-2.4656742797052833,-1.25822492109634,-1.25822492109634,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2015-01,36.469504433221104,-0.23499214365881027,24.33757934570315,101813.30206359664,101813.30206359664,296.5182517102193,296.5182517102193,-0.01783779552701746,-0.01783779552701746,0.011747924103705214,0.011747924103705214,-1.9400958094117584,-1.9400958094117584,-1.9764264702673628,-1.9764264702673628,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2015-02,36.5624424001924,-0.2859532527657528,23.856622314453148,101635.91130721485,101635.91130721485,296.081959757618,296.081959757618,-0.021953808599390806,-0.021953808599390806,0.02148101122179028,0.02148101122179028,-2.239392021344544,-2.239392021344544,-1.5675246611045857,-1.5675246611045857,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2015-03,36.48586370892836,-0.287120573551608,25.40077362060549,101539.06218430494,101539.06218430494,299.22789990300174,299.22789990300174,-0.026599602524798684,-0.026599602524798684,0.022663193137467983,0.022663193137467983,-2.943182747834878,-2.943182747834878,-0.9153950421752808,-0.9153950421752808,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2015-04,36.48109288720539,-0.293158445566779,26.378045654296898,101122.50128372408,101122.50128372408,301.6311927064971,301.6311927064971,-0.006869039107566781,-0.006869039107566781,0.003795735462299705,0.003795735462299705,-2.798151965769462,-2.798151965769462,-0.041247345478276784,-0.041247345478276784,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2015-05,36.414644835451284,-0.29228068317584444,26.38386688232424,101320.46726859697,101320.46726859697,301.65054698147685,301.65054698147685,-0.0075082962141070795,-0.0075082962141070795,0.005361461477552436,0.005361461477552436,-3.5125905344759007,-3.5125905344759007,-0.8020113046141977,-0.8020113046141977,"{""type"":""MultiPoint"",""coordinates"":[]}"
